,business_id,categories,review_count,address,stars,name,Top_0,Top_1,Top_2,Top_3,Top_4,Top_5,Top_6,Top_7,Top_8,Top_9,Top_10,Top_11,Top_12,Top_13,Top_14,Top_15,Top_16,Top_17,Top_18,Top_19
2734,YWaiNzAOM7XePbUT0cdcaA,"Cafes, Restaurants, Soul Food",47,5025 N 7th Ave,3.326923076923077,Michael's Cafe,e-cxqDjKEHEcISP2iGcZxg,EV1jAj7NFNmNIqOnwZ4Acw,7Q2cYSl5NBYytJzgjX0oKw,Gz9SlLqxS6wnxPvgdOQNrA,-Ht7HiGBox8lS1Y8IPjO8g,KFAJsmQ6GnHxyfmv16s9VA,cz5vz-893D3LNH3TMQYR1w,9yESUcIVarhYEabIMj844Q,yNPh5SO-7wr8HPpVCDPbXQ,YlwJYpBWa-oL0byTVPNKRQ,sR9hPrIaG-J-GLcl4yaiLw,vyDW7_CHhDUJshMqaSjj0g,Ns20WGWn6s6niKAGIQB4UQ,ElWzx5_fU8S2G45OnM-HpA,flE7Sn2JGs0n3SAtaep6Zw,Kr2EJ05h5BXHlytYBgShGw,NgDyxaeItFSInv7J5paGLQ,N5B7OBTyNGgwU_Y2fwNcyw,vjaHGc25CcyNPZTbjDa7Ww,LelAlfuj5oVRF9CQdWLsNQ
2735,U8CnzJzi54gkveXx9xnVYQ,"Pizza, Restaurants, Chicken Wings, Sandwiches",29,914 E Camelback Rd,2.066666666666667,Domino's Pizza,ErHMVkPstNyefb3ZU_z1Cw,RztX0zV7ObHZD08SDUhI0Q,OASX1Yrgq_7R1PsYpixRcw,Tw3miGKZHtmxmaQZIYFRrA,6We2O5X62J_gduXU7jvf8w,0rjU_WK5HxoH1fIuEpTpcg,cXgXRqB40CGHEMKQgxLDTg,pSQFynH1VxkfSmehRXlZWw,NeDqVEiin0q-FxCvOKiERw,XF4w6wG1JOvfKZlQcxiWgQ,Tp07u-0AOFRfQhtNpAXaQA,jHIJ0hfy5USIWvcdynzrFQ,53BSdnhzcCBfBH_6TgX63Q,DZfFFSVFVJVxs3vfFVVf0w,pjpUOlJLlkIxBZ5BquA2PA,ETTzxqOcPuxMqV37y1uhdg,pCWg4B0R5gauQR4SJ9VDmw,ghpFh6XpH1TYZhjAGdx-xw,VRC7J-ahI4em9ddhihxq5w,7MeMGh0SUlF-GuTyruwtcw
2736,h0bxE_VmJJvKKEEm4-NFRA,"Restaurants, Specialty Food, Food, Seafood Markets, Poke, Seafood",132,"100 E Camelback Rd, Ste 172",3.8656716417910446,Chula Seafood,P2GBKrx7dJg3xeGtuU2K-A,dR3HS1tLVo53KO7F8BF6og,3u4AsqA8glBmGuxtNx5mdQ,7dKIMvsTQI6zO-NYdRmrwA,najluTSbgZEpCdLIbpvnxQ,whAwdYVty-jSNRhrYT2zHA,itNoMqRVItV-1gR8zS-uaQ,-bMZCfTK7fxFaURynKpBMA,Ap17p-tA4Ipzy1s35DfCfg,NgDyxaeItFSInv7J5paGLQ,W537pidoTVQmn9x1GPpxgA,csy-xJWM68SXabizUIhucA,yNPh5SO-7wr8HPpVCDPbXQ,2z7xERz1Nonyw8Kjr4SffA,AhPmh0NaRDbEYyhd9egzLA,EhplcymNbSX5TvPgGilL7Q,yJkYsl0hOlG2-ITBe16ZIA,2Yq-Y-tDroP7mdDfcWJLCQ,J07TDs6qnTIaxm48EL1cKQ,dAvcyy08flqhFIzOIdg2UA
2737,G4XcXQhdS9Pt39bVDdfVCg,"Fast Food, Food, Burgers, Restaurants, Coffee & Tea",22,3207 W Indian School,1.3043478260869565,McDonald's,bJeVUZ8vCVLGYGIaVbY4Xw,vyDW7_CHhDUJshMqaSjj0g,fKm6mfATDJRDDQH0PtZeeQ,orGCyrtYZl9JOV5XIgxJEg,o6s39LHk5pxz9KM9ySgHjA,QsJ6orXv_VB7xz-MpqHzSQ,Wc9UpJhOcdSj7olZkz7SJA,nn4ZkIZTCd7jJhxs-P9tHA,YlwJYpBWa-oL0byTVPNKRQ,LmjBZpQU7nJTIJZYRVO7Kg,Wv_qGcUKptXkapn8e3j6Kg,N5B7OBTyNGgwU_Y2fwNcyw,L2p0vO3fsS2LC6hhQo3CzA,VEM9ddboePvhvucd3jAbVQ,-Ht7HiGBox8lS1Y8IPjO8g,WXR0ND0KqbArMZDvFMA-bw,8R_oemw4rNjJL6sd40O_oQ,yX0pOWG_Be9TjGnm0aihVA,7Q2cYSl5NBYytJzgjX0oKw,qQCsLGMncJp1xWUGnOKCQA
2738,97w3hi6ngScJquXakwTWuA,"Restaurants, Japanese",305,"2450 W Happy Valley Rd, Ste 1141",2.8012618296529967,Ah-So Sushi & Steak,jOJaJatp88cqnkVo8D8RJg,evdJO0v9rvVixieNEnaeJg,gBEWJ4b2OvUmN4Oh7ju3hw,LtNgP4FqXp5nMFOHErK8cw,RZFryvOkznd4jtpj8PbSzg,a1KXovXPdeDurOrER4ST6A,gSPqD1DR3lzgoaifIhdF_w,H3Gastz2T6iiSRGmlbtoXQ,S-oLPRdhlyL5HAknBKTUcQ,34VuBMNaG9nJiyqsnoEgPg,EulFlbKaXT_DXG_xL6-mQQ,yCK1Ok69D7TSWJESZQZHiQ,vC23Fq8lMkNiZ4F8yh3ukQ,-ITj6Pu8Gdw8MmLf0XBEKQ,kblFxfo_xnMUZF0U0aGXQw,9vXJXydGeJHLdhRohfd59w,dc6sPg9kNliz_Cy2yX19tw,CUivTcULsu5MJIYYNVm1zw,SIBaomIYVvsMU0GTuqX4vQ,g-I48SaHtdIGR5ZEoVeNFw
2739,6eUJ3BbrP7tsEKwYhMI4_Q,"Restaurants, Chinese",29,"2948 E Bell Rd, Ste 103",2.206896551724138,Yunan Wok,eZQbDYQTZk0_cBroVxnPWg,YBIhTjmEH3IEZW4Dr5ReRA,cJzv3fbd7jL2ZHyFosFkOw,URFhSrJPk7JM2pUtsuWsAg,pdy6EAcJvZks1hKogxOj6Q,aJR1iUWwNVBM692gq7adBA,rgTcICdtCXoNXc71Z7-t5g,nBwOIq5KI-zmxp061dTmgw,myw0csRck6XG4w5Z-EFyqg,fnaDx7UD4MiodQlgYHDwsQ,R7-3MCD6_RL_VxN65yCh2Q,tDYcVluqZwieulc1iqxGXg,UUtWoDyREiy9MPdtTRFUYQ,QDJBn7I1EdtP9w4nYT24Pw,SVMR0kRmdd-bbSNTTECJBA,_287i8ZeEf0H1LiqPhyvBg,tFcmrGLZNEymSnijoTPmqw,kP2wC0luve3mT5fcdrA3nQ,9ULcHyUTN1O16Vr8KUMQew,44YFU284Z3KDEy25QyVoUw
2740,uZkysgjMeC3UO03cPyBD2g,"Food, Coffee & Tea, Juice Bars & Smoothies, Restaurants, Fast Food",219,1447 E Mcdowell Rd,4.491071428571429,Smooth Brew,OgJ0KxwJcJ9R5bUK0ixCbg,n6IWvkVMWB9OIRZBXh5tHw,jq9gzjKbVWgeMYzA0aFzxw,j0_DUr3vBXY-JP-b0bf93A,apdb7MGnmnx6nGWBJ0ch_g,seYvTmOZGJ2IAMdfQa8pkg,89N3YfIoe50feyqS0qwMXg,MZkP-I91Df4XgmVelGBGng,WB7346WSdkTHvtHfWPilaA,5A_sjC9ULLt4UkDNtr9dkw,ogW-9p7lcXQYTPymXy9KXw,bjrPt4DN1r4HpiR0Y8ofvg,cMoAyO10kXgzNEGSnUUjCA,09LYxY5D4GcKc0Tvs4K_gw,LKeKUAHG-efbhckXsV8iKw,qjuxlHtv_woIw9zPVWri5A,DmUH79s03PG_uWJHSzPuBA,RA1Jchnz3uQDg4YVHckKXQ,JSNc3GdNH3LpE3HdTQl17w,1JpfQCgLnmz6VU00O1XIPw
2741,a-uvQrruzDQ9E2SVIPOAHg,"Burgers, Restaurants, Fast Food",29,3025 W. Peoria Ave.,1.9333333333333333,Wendy's,Wc9UpJhOcdSj7olZkz7SJA,vyDW7_CHhDUJshMqaSjj0g,T6ihfy4SYiF4PvuE6Y0VPA,WXR0ND0KqbArMZDvFMA-bw,LmjBZpQU7nJTIJZYRVO7Kg,tUrzToG0DOOO9gJqoWSRnA,l7_pJgcg2onEj5QHWzVFvA,gkIyPrNGpF4EGqoYWe2KBQ,gwM0ykDKKpKgKzwtU5djqg,du9_QFb75sxzKnLLQwSkMw,GdV24nwlR29MPqNXFglZnQ,lZUCbZkCpS6bvgcxAuYS5Q,yX0pOWG_Be9TjGnm0aihVA,TAAhxi9Tml-8wHZWbZc2UA,fKm6mfATDJRDDQH0PtZeeQ,-Ht7HiGBox8lS1Y8IPjO8g,N5B7OBTyNGgwU_Y2fwNcyw,-rhH9sL3XGFpoJXcxUpEWA,QsJ6orXv_VB7xz-MpqHzSQ,gxEkxkqQrrK62DJnXxXDLg
2742,QoC81Y4w5aZZ2VLI4Mxwlw,"Patisserie/Cake Shop, Cafes, Food, Books, Mags, Music & Video, Breakfast & Brunch, Restaurants, Vinyl Records, Coffee & Tea, Desserts, Shopping, Bakeries",55,"5202 N 7th St, Ste 130",4.836363636363636,Coffee Zona,n6IWvkVMWB9OIRZBXh5tHw,OgJ0KxwJcJ9R5bUK0ixCbg,jq9gzjKbVWgeMYzA0aFzxw,apdb7MGnmnx6nGWBJ0ch_g,j0_DUr3vBXY-JP-b0bf93A,uZkysgjMeC3UO03cPyBD2g,89N3YfIoe50feyqS0qwMXg,MZkP-I91Df4XgmVelGBGng,DmUH79s03PG_uWJHSzPuBA,ogW-9p7lcXQYTPymXy9KXw,seYvTmOZGJ2IAMdfQa8pkg,bjrPt4DN1r4HpiR0Y8ofvg,cMoAyO10kXgzNEGSnUUjCA,5A_sjC9ULLt4UkDNtr9dkw,LKeKUAHG-efbhckXsV8iKw,WB7346WSdkTHvtHfWPilaA,09LYxY5D4GcKc0Tvs4K_gw,1JpfQCgLnmz6VU00O1XIPw,IZFODW0fifph9urOnl6pGQ,4rrQkEKSiJtwMzb5L9zDlA
2743,9y1uLUHxZ3m_4KzydQj9YQ,"Chicken Wings, Restaurants",45,4041 E Thomas Rd,2.8444444444444446,Wingstop,XHnE__Oec_KDfGTJ7jrIpg,K1qs4e30yoln6scnm-tmyg,WXPLWqJuOwPwtJa2HQ-2fA,W7Dt3b6H_pMIHfxn49Pkzg,AyZePvrWz73d3B0hafFCKA,w6frk94BwGwxenre_zeXUg,HTaA1mo9cB1dXMwfJC6yKg,vX5ma5Nwrzqwdz949AmVVg,rGt76zQHjSaOuOrj31EO6Q,TdgmUfxEsch8Top9bvb3TA,Do72DKBclgkSPt6jZ9-c4Q,4FufE1hgaseeq2PY0BdwSA,v0TT3dcZ8OdTtaJEKxIcuA,QLU34OSLDiCG7wu6OrjqCw,zhVWu6mJXvFSKMNRv2P9gA,6SfNZP1oqiQV1AYLK9A8WA,ytrjNSTjtkBopBLtHDSnlQ,HbLNib13kdNkvq_A9O_waw,5MNYCmCtpBboglFmrjU6yw,8EvgKu_VpVXJ0KUvrxS7BA
2744,v-EcHg9QafgFVsDQDe4EKw,"Restaurants, Sandwiches, Vegetarian",10,2407 E Osborn Rd,3.6,Lowdown Cafe,N5B7OBTyNGgwU_Y2fwNcyw,QsJ6orXv_VB7xz-MpqHzSQ,S_bG5WWbtNXhhY9Y0GTcSg,b5epWgPoVcXoMJdCCzFMUw,D3dAx-QW_uuClz4MambeHA,CV0knwCFA-x-8jJHot6Few,fKm6mfATDJRDDQH0PtZeeQ,qQCsLGMncJp1xWUGnOKCQA,-Ht7HiGBox8lS1Y8IPjO8g,GqWBT6OcQ9FXTyQ3eegpZg,L2p0vO3fsS2LC6hhQo3CzA,seYvTmOZGJ2IAMdfQa8pkg,3_A59jPniLD5ViVuKMYpJw,XMMLRvV4IMxIGyc4H37LxA,OgJ0KxwJcJ9R5bUK0ixCbg,LR_99E7tVUfxqemvcGkDzw,LelAlfuj5oVRF9CQdWLsNQ,2DUdvdQE8FOxCHHp59HHzw,aMF8cG445ONPRKBsBYqofg,8R_oemw4rNjJL6sd40O_oQ
2745,98-glq_UhUwYwx9SBVi2_A,"Sandwiches, Beer Bar, Food, Nightlife, Restaurants, Coffee & Tea, Delis, Bars",59,1 N Central Ave,3.816666666666667,Duck & Decanter,g6B5hVt6oZRVO2wR4f0sNw,-kIscN8I29eXMPkvyyxmRQ,2zBCxn7_jHcfxoSjBdHJ3A,5zHi8eQhO7sO3N15zHgkUg,01cFftHZc98jNJfJrLEJ5g,N5B7OBTyNGgwU_Y2fwNcyw,2DUdvdQE8FOxCHHp59HHzw,MgHWbwuxxb_txhI3lK_bKg,lgWB0yGXpZvupYREWxtV7g,-QIQLK8RR6rl7v19cAQQHg,yUh85ZlAq_zZ9-rRlvCgcA,-Ht7HiGBox8lS1Y8IPjO8g,k-fLKf1Qbq08jDrOuNn5ZA,u--jf3lS_04kmQNO4liAsQ,5d8oCuD4TlaDjBGMnDD0HQ,58r0y-4rDHtyCW4t8HfUsQ,b5epWgPoVcXoMJdCCzFMUw,OugQjN04sQNahWzYEdTExQ,yNPh5SO-7wr8HPpVCDPbXQ,D3dAx-QW_uuClz4MambeHA
2746,oVmk03sRsExksDLkhIezHw,"Sports Bars, Breakfast & Brunch, Diners, Restaurants, Nightlife, Bars, Lounges",26,10604 N Cave Creek Rd,4.384615384615385,Bobby D's Restaurant & Lounge,w6frk94BwGwxenre_zeXUg,AyZePvrWz73d3B0hafFCKA,3QQEc5QUP-h6LCkUZQEYQw,VyVIneSU7XAWgMBllI6LnQ,-JwSuDqyFILFJmVpjrVbwA,3CBLxydJU6CFRMGhu9b-sw,iB9By3dVS6BydSUiDHxLyw,VbqtbvvtNOe-YKA61-fSNA,byWNAuUrvmGTLkbJpXe4iA,NgDyxaeItFSInv7J5paGLQ,3BGzRYh6GQbZz3LGAGb-sQ,XHnE__Oec_KDfGTJ7jrIpg,l8k4gOEkfoLKq0mPVWHWGg,dnBQZpWTyJzTe0QJf7YK5w,Kr2EJ05h5BXHlytYBgShGw,82I9SSilxh3zL8F1UQ45Xw,yNPh5SO-7wr8HPpVCDPbXQ,aEs7Qle2Ah49dwaf3QNU1w,kJhQq1BFz7lOYLve7xPaJQ,kHpXJ2vciumu2KhNHg0hYA
2747,RZWx7pIsINH6nVqW7ys9cg,"Restaurants, American (New), Soul Food, Chicken Shop, Sandwiches, Desserts, Seafood, Food",297,4825 E Warner Rd,4.173202614379085,Ezekiel's,E25-2ssHwsajyGtsllMXaA,YPavuOh2XsnRbLfl0DH2lQ,Gf-LNRph_6DML9SB7nkjtw,T0lKnGKXkhWepAQaj7pOCA,X-ZAD3eMkThGL9hrKdQooQ,VyVIneSU7XAWgMBllI6LnQ,u6biYZCSOwyQ-WmXqQbbQA,UVyPQEYavZuj_CBarfWeFg,AueEbb9kao4lt6CYt06hqw,Po2JOQBfoFwlOAYDpo5oGA,cTZmf7B-4yciMc1WKiCVOA,-Ht7HiGBox8lS1Y8IPjO8g,hgtLScZVfyxSg351g0D0dA,aQfVZKCF19LL-HwspL-iHg,825nC-s-cQG6Hsul5Gm2cA,-Bdw-5H5C4AYSMGnAvmnzw,orypdwCu2oSEJv3YNTSAhw,6Iu4YDjAPrDRRrPCt_E2zA,aLaIaJM9LsETSRPV1pllhg,N3GQ4GhQviglogQR1dPNgg
2748,lF796nJ9sIcIFlpIWHvAlg,"Specialty Food, Restaurants, Ethnic Food, Food, Delis",12,"1930 W Pinnacle Peak Rd, Ste 115",4.384615384615385,Z'S Market & Deli,-kIscN8I29eXMPkvyyxmRQ,g6B5hVt6oZRVO2wR4f0sNw,G8vA6pq4p8KslaURm-q65Q,N5B7OBTyNGgwU_Y2fwNcyw,y5bQlEMCMnYba9I5XRzlzA,2zBCxn7_jHcfxoSjBdHJ3A,l0rbgnvy2jSeUUEBUK4B8A,MgHWbwuxxb_txhI3lK_bKg,lgWB0yGXpZvupYREWxtV7g,OugQjN04sQNahWzYEdTExQ,ml916FaOdF870Jrk0ZQETA,01cFftHZc98jNJfJrLEJ5g,qQCsLGMncJp1xWUGnOKCQA,5OmuCo0kdvWQZXidGuxrsw,gHutuGMMMH-5Qv9DbemLFw,-Ht7HiGBox8lS1Y8IPjO8g,2DUdvdQE8FOxCHHp59HHzw,k-fLKf1Qbq08jDrOuNn5ZA,osJfovV0FGBDo4n7eD4-AQ,_MI20v3QRDrCVXgpzje-Ag
2749,-0WegMt6Cy966qlDKhu6jA,"Barbeque, Burgers, Restaurants, American (Traditional)",119,201 S 4th St,2.129032258064516,Game Seven Grill,YlwJYpBWa-oL0byTVPNKRQ,pPNcs_59jNiQSs0Yq13bGw,YbOhR475lR0xsNJjoAmMXQ,plWuv4gda7m0KlqCNhrb4w,kHpXJ2vciumu2KhNHg0hYA,iB9By3dVS6BydSUiDHxLyw,VrIskBdLuRxS0HsSimJOhA,vyDW7_CHhDUJshMqaSjj0g,mnwRtuVQEsIUomBchu0gwg,-JwSuDqyFILFJmVpjrVbwA,82I9SSilxh3zL8F1UQ45Xw,3QQEc5QUP-h6LCkUZQEYQw,Kr2EJ05h5BXHlytYBgShGw,VRTQMh7wVgmzg96YttL3mQ,yNPh5SO-7wr8HPpVCDPbXQ,042IHd5KjHiMuBtGtugO_g,7Q2cYSl5NBYytJzgjX0oKw,l8k4gOEkfoLKq0mPVWHWGg,W7Dt3b6H_pMIHfxn49Pkzg,OQggqcQglU-lHY3rY-8Lhw
2750,CgCp4FAVXFnEuDavxicrfQ,"Buffets, Restaurants, Pizza, Chicken Wings",49,4940 E Ray Rd,3.326530612244898,Peter Piper Pizza,ErHMVkPstNyefb3ZU_z1Cw,RztX0zV7ObHZD08SDUhI0Q,Tw3miGKZHtmxmaQZIYFRrA,OASX1Yrgq_7R1PsYpixRcw,6We2O5X62J_gduXU7jvf8w,pSQFynH1VxkfSmehRXlZWw,cXgXRqB40CGHEMKQgxLDTg,XF4w6wG1JOvfKZlQcxiWgQ,pjpUOlJLlkIxBZ5BquA2PA,k1QpHAkzKTrFYfk6u--VgQ,NeDqVEiin0q-FxCvOKiERw,7MeMGh0SUlF-GuTyruwtcw,DZfFFSVFVJVxs3vfFVVf0w,ghpFh6XpH1TYZhjAGdx-xw,PJVjfGtVc71M0XlUr83teQ,0rjU_WK5HxoH1fIuEpTpcg,lwpQQflP1CGJPV7QLybzOg,VRC7J-ahI4em9ddhihxq5w,Tp07u-0AOFRfQhtNpAXaQA,jHIJ0hfy5USIWvcdynzrFQ
2751,3AR0coEEReWxcbMxgS2DQg,"Burgers, Food Trucks, Restaurants, Food, American (Traditional)",3,3102 N 16th St,2.0,Ranch Burger,Wc9UpJhOcdSj7olZkz7SJA,7m1Oa1VYV98UUuo_6i0EZg,lRL7x-HMBscWyELxEVq85w,-rhH9sL3XGFpoJXcxUpEWA,HpRsWkYHu-pumsZ4O_Linw,WXR0ND0KqbArMZDvFMA-bw,D4xv7_wwYpZEZar4DwwYYQ,-ZBfr1BHvArFp1d6XH8jOQ,LmjBZpQU7nJTIJZYRVO7Kg,sZq-qUvoLgYxlDmIcxYWDg,gxEkxkqQrrK62DJnXxXDLg,2FfZUyA82YhQCjWNiqDCzQ,SvlTuwslYKdqvqWtDe2dgA,_c3ixq9jYKxhLUB0czi0ug,9nlQLMA8W08dFAkXFSQOyA,9d3xGYst3o4KhDwhF2dFMg,nXKaLgLuLs2-S8_O-V09-A,sm0stXMEmnR4fjAAVbCYtw,PQicuLOZ3uNJKn4PtayjlQ,-ot4Xd6GxSUOqwUj7okZuA
2752,rZrhB-arwsFOLFVXzKvB6A,"Event Planning & Services, Caterers, Restaurants, Fast Food",124,12031 N Tatum Blvd,3.523076923076923,Chick-fil-A,MFbyWskON6pqRp5-K4hIKw,Wq_BQBy777zuCtm6KyDEyw,4E0sK671C98JW8nakFbUnQ,Q9zcPQit3OMWoNRLLK7MQg,KOA3EA_eFxiRz5P2lAmM_Q,pj6YwzJ6vkYLo_Mc12Hqdw,lUcSe9mjppbAa8510xj0Tg,VYfXHgr0OUSjnXWcPqzY_g,Dupudxerp9iaJSH9yjJXKQ,UVyPQEYavZuj_CBarfWeFg,L2p0vO3fsS2LC6hhQo3CzA,N5B7OBTyNGgwU_Y2fwNcyw,TT2bNjvnVNFOanDNYnAffQ,52sY8-9al5LJi475nNJkyQ,-Ht7HiGBox8lS1Y8IPjO8g,vyDW7_CHhDUJshMqaSjj0g,QsJ6orXv_VB7xz-MpqHzSQ,fKm6mfATDJRDDQH0PtZeeQ,yNPh5SO-7wr8HPpVCDPbXQ,XMMLRvV4IMxIGyc4H37LxA
2753,EXAbfr5PkoRzMqlCb_3ALQ,"Restaurants, French, Belgian",12,2333 N 7th St,3.25,Trente-Cinq,yNPh5SO-7wr8HPpVCDPbXQ,m2zASwlOL2vecCKHfmGAnQ,DMyoxEaTGTakZxWgh1D5bw,wTjvgkUJMVWrYed9mXdQjg,pTZ4u-sEQr-yHq2Cl4EMEw,pKiSzUlBBRNEdTML24piXA,nkHaix6KenApS8M-liZsCQ,ElWzx5_fU8S2G45OnM-HpA,UE3AvVnaPEBPneVahYT2eA,EDcZRvERC22Cvw1yi4-VKg,RPO5ISR18Xllgk9ahdPepA,whAwdYVty-jSNRhrYT2zHA,-Ht7HiGBox8lS1Y8IPjO8g,z6-reuC5BYf_Rth9gMBfgQ,k1c_bC3DK6mKg797vH1T8w,VEe-_Yc1fbEtUjkACEjLpA,RQTatUj2f9Nz9JViTH4aAQ,XMMLRvV4IMxIGyc4H37LxA,8ciT6qjI18x9EPtOb-gqYQ,LelAlfuj5oVRF9CQdWLsNQ
2754,QMj2_aQU9gh4d6LXzbmDLg,"Barbeque, American (Traditional), Restaurants",20,11801 N 19th Ave,4.5,Grady's,825nC-s-cQG6Hsul5Gm2cA,zidkKI_N1OPxsiddTOQH_Q,JrEMvvNR1rUVkAMvPPZYkg,VyVIneSU7XAWgMBllI6LnQ,Xg5qEQiB-7L6kGJ5F4K3bQ,aIZQF2UCLv6ru-zsPK4H2Q,j-3kj1ZCKINyqRVHbWHv3Q,hgtLScZVfyxSg351g0D0dA,orypdwCu2oSEJv3YNTSAhw,APXWKd1N-COyUdncd_FdyQ,RsREl3LkFGiwbt3kGIX4Eg,N3GQ4GhQviglogQR1dPNgg,lEgKurgXzZaMpExXtvBY7w,tbmYBmGY9C_-A52rXyHloQ,IQLnLQYcTwCjwt_ri9dqhA,qQP2bCj8H8ddp9QG-zRZ-w,byWNAuUrvmGTLkbJpXe4iA,2skQeu3C36VCiB653MIfrw,eZqoDfBg-xOS8WdcZCYM2A,ud4410hDak6LxcXzCOy1kw
2755,vsafIOqyblej4784tqbUhQ,"Restaurants, Pizza, Bars, Burgers, Chicken Wings, Sandwiches, Nightlife",258,3217 E Shea Blvd,3.1007462686567164,Uncle Sam's,7MeMGh0SUlF-GuTyruwtcw,lwpQQflP1CGJPV7QLybzOg,OASX1Yrgq_7R1PsYpixRcw,dUffgo9Lh_Vk9TLuFR5ywg,k1QpHAkzKTrFYfk6u--VgQ,3QQEc5QUP-h6LCkUZQEYQw,6We2O5X62J_gduXU7jvf8w,0rjU_WK5HxoH1fIuEpTpcg,qvQ-i1HgSloSJLkGnXsfhw,-KIdCJnkt5N8rnnmWR5MQg,v2tjswIV3e0c8o7_7MwYmg,_mg5bYknpZgaWSfjQVmrJQ,7cK9uEV09iPmsTqOqmY3kQ,7eQoxWr9RzyCB9IFvqHUPA,w6frk94BwGwxenre_zeXUg,-RYIKWBSTaJ21B2UMyzI-Q,9a3DrZvpYxVs3k_qwlCNSw,8EvgKu_VpVXJ0KUvrxS7BA,Tw3miGKZHtmxmaQZIYFRrA,82I9SSilxh3zL8F1UQ45Xw
2756,x_bhc4U_e6lv7Dat2WV04w,"Sports Bars, Bars, Pubs, Nightlife, Dive Bars, Beer Bar, Restaurants, Chicken Wings",63,7829 N 35th Ave,3.4714285714285715,O'Briens Sports Pub,AyZePvrWz73d3B0hafFCKA,3QQEc5QUP-h6LCkUZQEYQw,dnBQZpWTyJzTe0QJf7YK5w,-JwSuDqyFILFJmVpjrVbwA,_sOni_t0FvAQuUDBEGe3Gg,sR9hPrIaG-J-GLcl4yaiLw,UESdOMLsXn_7WcwOZt7I3A,w6frk94BwGwxenre_zeXUg,iB9By3dVS6BydSUiDHxLyw,Gz9SlLqxS6wnxPvgdOQNrA,VbqtbvvtNOe-YKA61-fSNA,7Q2cYSl5NBYytJzgjX0oKw,NgDyxaeItFSInv7J5paGLQ,3CBLxydJU6CFRMGhu9b-sw,3BGzRYh6GQbZz3LGAGb-sQ,kJhQq1BFz7lOYLve7xPaJQ,plWuv4gda7m0KlqCNhrb4w,Kr2EJ05h5BXHlytYBgShGw,EV1jAj7NFNmNIqOnwZ4Acw,YlwJYpBWa-oL0byTVPNKRQ
2757,7dln44D2PZWe0lzAJmDZMg,"Food Court, Restaurants, Sandwiches",5,4550 E Cactus Rd,1.4,Charlies Grilled Subs,oMBNvB6tHlwW3UwGBYqljw,UVyPQEYavZuj_CBarfWeFg,N5B7OBTyNGgwU_Y2fwNcyw,3Xq-bUUpRF9qi3MIXPY8cQ,vyDW7_CHhDUJshMqaSjj0g,NgDyxaeItFSInv7J5paGLQ,Wc9UpJhOcdSj7olZkz7SJA,iiuEt92eGGy_fTvywsTBbA,cTZmf7B-4yciMc1WKiCVOA,75vRgse6O3P4GL_vi3Xr9Q,-Ht7HiGBox8lS1Y8IPjO8g,yNPh5SO-7wr8HPpVCDPbXQ,52sY8-9al5LJi475nNJkyQ,yX0pOWG_Be9TjGnm0aihVA,xtkApGzfGU4JVjq5FAaxDQ,-ZBfr1BHvArFp1d6XH8jOQ,-KIdCJnkt5N8rnnmWR5MQg,Ld2hhA3q3cdkptwS1fsYEg,mRubgo8WfjraJkE5Bvbf6w,CV0knwCFA-x-8jJHot6Few
2758,m8qJtl3l6QXJMnNxN6LQRQ,"Restaurants, American (Traditional), Event Planning & Services, Ethiopian, Caterers",14,"3603 E Indian School Rd, Ste A",3.7142857142857144,Jennifer's Catering & Events,xmAakatNKpvIJ-Fmq5swCw,-Ht7HiGBox8lS1Y8IPjO8g,yNPh5SO-7wr8HPpVCDPbXQ,ElWzx5_fU8S2G45OnM-HpA,N5B7OBTyNGgwU_Y2fwNcyw,LelAlfuj5oVRF9CQdWLsNQ,m2zASwlOL2vecCKHfmGAnQ,QsJ6orXv_VB7xz-MpqHzSQ,wTjvgkUJMVWrYed9mXdQjg,XMMLRvV4IMxIGyc4H37LxA,z6-reuC5BYf_Rth9gMBfgQ,IsoLzudHC50oJLiEWpwV-w,whAwdYVty-jSNRhrYT2zHA,KFAJsmQ6GnHxyfmv16s9VA,fKm6mfATDJRDDQH0PtZeeQ,vjaHGc25CcyNPZTbjDa7Ww,pTZ4u-sEQr-yHq2Cl4EMEw,cz5vz-893D3LNH3TMQYR1w,9yESUcIVarhYEabIMj844Q,JfHXzulF6yIKgA22YYPedw
2759,GboHJSE9PcqcAc5V3veS-w,"American (Traditional), American (New), Restaurants, Breakfast & Brunch, Burgers",116,2000 West Northern Ave,2.3162393162393164,IHOP,V0GHF8CkhOovDeQKCn7YQg,3kVThNUM1mzz1lBtxdSJxw,MJyKhCf7lu0XPhCbo-TnbQ,Vp9TrF9P4ifIRAMcte-ycw,Ou86-U4_LyA7Hni0yJQfzA,4x55GDKIP4oHh7H2TKaaHg,L2p0vO3fsS2LC6hhQo3CzA,JDIbJyTbvmUqCDRHjGcGIQ,utIA0LyQmwP-9DRyxUe6qQ,8R_oemw4rNjJL6sd40O_oQ,E4JyAzB5_2quptwtemyhYA,yzjQvTWiinB8pmbCMu8vuQ,aMF8cG445ONPRKBsBYqofg,hH8002bWtOFYtLgarFZBsg,8h5C4aF_MIwlLBc9JtaD7Q,oqZeUJ5glR8VMmXT6cWX9w,8AWnAA7aUk8OO5oLz8yvQQ,vyDW7_CHhDUJshMqaSjj0g,fKm6mfATDJRDDQH0PtZeeQ,IdNMRM2U4GK7zbsD7R2BWA
